"Codigo Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo"
"05","05315","05315000","Antioquia","GUADALUPE","GUADALUPE","CM"
"05","05315","05315008","Antioquia","GUADALUPE","BARRIO NUEVO","CAS"
"05","05315","05315009","Antioquia","GUADALUPE","EL MACHETE","CAS"
"05","05315","05315010","Antioquia","GUADALUPE","LA BRAMADORA","CAS"
"05","05315","05315011","Antioquia","GUADALUPE","PUENTE ACACIAS","CAS"
"05","05318","05318000","Antioquia","GUARNE","GUARNE","CM"
"05","05321","05321000","Antioquia","GUATAPÉ","GUATAPÉ","CM"
"05","05347","05347000","Antioquia","HELICONIA","HELICONIA","CM"
"05","05347","05347001","Antioquia","HELICONIA","ALTO DEL CORRAL","C"
"05","05347","05347002","Antioquia","HELICONIA","PUEBLITO","C"
"05","05347","05347003","Antioquia","HELICONIA","LLANOS DE SAN JOSÉ","IPD"
"05","05347","05347006","Antioquia","HELICONIA","LA CHORRERA","CAS"
"05","05347","05347007","Antioquia","HELICONIA","EL HATILLO","CAS"
"05","05347","05347008","Antioquia","HELICONIA","LA PAVA","IPM"
"05","05353","05353000","Antioquia","HISPANIA","HISPANIA","CM"
"05","05360","05360000","Antioquia","ITAGÜÍ","ITAGÜÍ","CM"
"05","05360","05360001","Antioquia","ITAGÜÍ","LOS GÓMEZ","CP"
"05","05360","05360003","Antioquia","ITAGÜÍ","EL AJIZAL","CP"
"05","05360","05360005","Antioquia","ITAGÜÍ","LA LOMA DE LOS ZULETA","CP"
"05","05360","05360006","Antioquia","ITAGÜÍ","EL PEDREGAL","CP"
"05","05360","05360012","Antioquia","ITAGÜÍ","EL PORVENIR","CP"
"05","05360","05360013","Antioquia","ITAGÜÍ","EL PROGRESO","CP"
"05","05360","05360014","Antioquia","ITAGÜÍ","LA MARÍA","CP"
"05","05360","05360015","Antioquia","ITAGÜÍ","LOS OLIVARES","CP"
"05","05361","05361000","Antioquia","ITUANGO","ITUANGO","CM"
"05","05361","05361001","Antioquia","ITUANGO","BADILLO","CAS"
"05","05361","05361002","Antioquia","ITUANGO","EL ARO - BUILÓPOLIS","CAS"
"05","05361","05361003","Antioquia","ITUANGO","LA GRANJA","C"
"05","05361","05361004","Antioquia","ITUANGO","PASCUITA","CAS"
"05","05361","05361005","Antioquia","ITUANGO","SANTA ANA","CAS"
"05","05361","05361006","Antioquia","ITUANGO","SANTA LUCÍA","CAS"
"05","05361","05361007","Antioquia","ITUANGO","SANTA RITA","C"
"05","05361","05361018","Antioquia","ITUANGO","PÍO X LA FONDITA","CP"
"05","05364","05364000","Antioquia","JARDÍN","JARDÍN","CM"
"05","05364","05364001","Antioquia","JARDÍN","CRISTIANÍA","IPD"
"05","05364","05364004","Antioquia","JARDÍN","LA CASCADA","IPD"
"05","05364","05364005","Antioquia","JARDÍN","LA CASIANA","IPD"
"05","05368","05368000","Antioquia","JERICÓ","JERICÓ","CM"
"05","05368","05368003","Antioquia","JERICÓ","LA CASCADA","CAS"
"05","05368","05368005","Antioquia","JERICÓ","GUACAMAYAL","CAS"
"05","05368","05368008","Antioquia","JERICÓ","EL SACATÍN","CP"
"05","05368","05368009","Antioquia","JERICÓ","LA FE","CP"
"05","05376","05376000","Antioquia","LA CEJA","LA CEJA","CM"
"05","05376","05376003","Antioquia","LA CEJA","SAN JOSÉ","CAS"
"05","05376","05376005","Antioquia","LA CEJA","VUELTECITAS","CP"
"05","05376","05376006","Antioquia","LA CEJA","SAN JUDAS","CP"
"05","05376","05376007","Antioquia","LA CEJA","SANTO DOMINGO SABIO","CP"
"05","05376","05376008","Antioquia","LA CEJA","TOLEDO","CP"
"05","05380","05380000","Antioquia","LA ESTRELLA","LA ESTRELLA","CM"
"05","05380","05380005","Antioquia","LA ESTRELLA","CALLE VIEJA","CP"
"05","05380","05380007","Antioquia","LA ESTRELLA","LA TABLACITA","CAS"
"05","05380","05380008","Antioquia","LA ESTRELLA","SAGRADA FAMILIA","CP"
"05","05380","05380009","Antioquia","LA ESTRELLA","SAN JOSÉ - MELEGUINDO","CP"
"05","05380","05380010","Antioquia","LA ESTRELLA","LA RAYA","CP"
"05","05380","05380011","Antioquia","LA ESTRELLA","SAN ISIDRO","CP"
"05","05380","05380012","Antioquia","LA ESTRELLA","TARAPACÁ","CP"
"05","05380","05380013","Antioquia","LA ESTRELLA","SAN MIGUEL","CP"
"05","05380","05380019","Antioquia","LA ESTRELLA","LA BERMEJALA","CP"
"05","05380","05380020","Antioquia","LA ESTRELLA","PAN DE AZUCAR","CP"
"05","05380","05380021","Antioquia","LA ESTRELLA","PEÑAS BLANCAS","CP"
"05","05380","05380022","Antioquia","LA ESTRELLA","LA VIRGEN PARTE ALTA","CP"
"05","05390","05390000","Antioquia","LA PINTADA","LA PINTADA","CM"
"05","05400","05400000","Antioquia","LA UNIÓN","LA UNIÓN","CM"
"05","05400","05400001","Antioquia","LA UNIÓN","MESOPOTAMIA","C"
"05","05400","05400003","Antioquia","LA UNIÓN","CHUSCALITO","CAS"
"05","05400","05400004","Antioquia","LA UNIÓN","LA CONCHA","CAS"
"05","05400","05400005","Antioquia","LA UNIÓN","MARÍA AUXILIADORA","CP"
"05","05411","05411000","Antioquia","LIBORINA","LIBORINA","CM"
"05","05411","05411001","Antioquia","LIBORINA","EL CARMEN - LA VENTA","C"
"05","05411","05411002","Antioquia","LIBORINA","LA HONDA","C"
"05","05411","05411003","Antioquia","LIBORINA","LA MERCED (PLAYÓN)","C"
"05","05411","05411004","Antioquia","LIBORINA","SAN DIEGO (PLACITA)","C"
"05","05411","05411005","Antioquia","LIBORINA","CURITÍ","CAS"
"05","05411","05411006","Antioquia","LIBORINA","EL POTRERO","CAS"
"05","05411","05411007","Antioquia","LIBORINA","SAN CRISTÓBAL","CAS"
"05","05411","05411008","Antioquia","LIBORINA","BELÉN","CAS"
"05","05411","05411009","Antioquia","LIBORINA","SOBRESABANA","IPM"
"05","05411","05411010","Antioquia","LIBORINA","EL GUAMAL","IPM"
"05","05411","05411011","Antioquia","LIBORINA","LOS PEÑOLES","IPM"
"05","05425","05425000","Antioquia","MACEO","MACEO","CM"
"05","05425","05425001","Antioquia","MACEO","LA SUSANA","C"
"05","05425","05425003","Antioquia","MACEO","LA FLORESTA","C"
"05","05425","05425005","Antioquia","MACEO","SAN JOSÉ DEL NUS (SAN JOSÉ DE NUESTRA SEÑORA)","CAS"
"05","05440","05440000","Antioquia","MARINILLA","MARINILLA","CM"
"05","05467","05467000","Antioquia","MONTEBELLO","MONTEBELLO","CM"
"05","05467","05467001","Antioquia","MONTEBELLO","SABALETAS","C"
"05","05467","05467002","Antioquia","MONTEBELLO","EL TABLAZO","CAS"
"05","05467","05467003","Antioquia","MONTEBELLO","LOMA DEL VENADO","CAS"
"05","05467","05467004","Antioquia","MONTEBELLO","EL CARMELO","IPD"
"05","05467","05467005","Antioquia","MONTEBELLO","GETSEMANÍ","CP"
"05","05467","05467006","Antioquia","MONTEBELLO","LA GRANJA","CP"
"05","05467","05467007","Antioquia","MONTEBELLO","LA PEÑA","CP"
"05","05467","05467008","Antioquia","MONTEBELLO","PIEDRA GALANA","CP"
"05","05467","05467009","Antioquia","MONTEBELLO","ZARCITOS","CP"
"05","05475","05475000","Antioquia","MURINDÓ","MURINDÓ","CM"
"05","05475","05475001","Antioquia","MURINDÓ","OPOGADO","C"
"05","05475","05475003","Antioquia","MURINDÓ","SAN ALEJANDRO","IPD"
"05","05475","05475004","Antioquia","MURINDÓ","GUADUALITO","CAS"
"05","05475","05475005","Antioquia","MURINDÓ","JEDEGA","IPM"
"05","05475","05475006","Antioquia","MURINDÓ","TADÍA","CAS"
"05","05480","05480000","Antioquia","MUTATÁ","MUTATÁ","CM"
"05","05480","05480001","Antioquia","MUTATÁ","BEJUQUILLO","C"
"05","05480","05480002","Antioquia","MUTATÁ","PAVARANDOCITO","C"
"05","05480","05480003","Antioquia","MUTATÁ","VILLA ARTEAGA","CAS"
"05","05480","05480004","Antioquia","MUTATÁ","PAVARANDO GRANDE","C"
"05","05480","05480005","Antioquia","MUTATÁ","BAJIRÁ","IPD"
"05","05480","05480006","Antioquia","MUTATÁ","CAUCHERAS","CAS"
"05","05483","05483000","Antioquia","NARIÑO","NARIÑO","CM"
"05","05483","05483001","Antioquia","NARIÑO","PUERTO VENUS (SAMANÁ)","C"
"05","05483","05483012","Antioquia","NARIÑO","EL FARO","CAS"
"05","05490","05490000","Antioquia","NECOCLÍ","NECOCLÍ","CM"
"05","05490","05490001","Antioquia","NECOCLÍ","EL TOTUMO","C"
"05","05490","05490002","Antioquia","NECOCLÍ","MULATOS","C"
"05","05490","05490003","Antioquia","NECOCLÍ","PUEBLO NUEVO","C"
"05","05490","05490004","Antioquia","NECOCLÍ","ZAPATA","C"
"05","05490","05490005","Antioquia","NECOCLÍ","CARIBIA","C"
"05","05490","05490006","Antioquia","NECOCLÍ","VEREDA CASA BLANCA","CAS"
"05","05490","05490007","Antioquia","NECOCLÍ","VEREDA EL BOBAL","CAS"
"05","05490","05490008","Antioquia","NECOCLÍ","LAS CHANGAS","C"
"05","05490","05490009","Antioquia","NECOCLÍ","EL MELLITO","C"
"05","05495","05495000","Antioquia","NECHÍ","NECHÍ","CM"
"05","05495","05495001","Antioquia","NECHÍ","BIJAGUAL","IPD"
"05","05495","05495002","Antioquia","NECHÍ","COLORADO","C"
"05","05495","05495003","Antioquia","NECHÍ","LA CONCHA","IPD"
"05","05495","05495004","Antioquia","NECHÍ","LAS FLORES","C"
"05","05495","05495005","Antioquia","NECHÍ","CARGUEROS","IPD"
"05","05501","05501000","Antioquia","OLAYA","OLAYA","CM"
"05","05501","05501001","Antioquia","OLAYA","LLANADAS","C"
"05","05501","05501002","Antioquia","OLAYA","SUCRE","C"
"05","05541","05541000","Antioquia","PEÑOL","PEÑOL","CM"
"05","05543","05543000","Antioquia","PEQUE","PEQUE","CM"
"05","05543","05543001","Antioquia","PEQUE","BARBACOAS","C"
"05","05543","05543002","Antioquia","PEQUE","LOMITAS","C"
"05","05543","05543003","Antioquia","PEQUE","LOS LLANOS","C"
"05","05543","05543004","Antioquia","PEQUE","LA VEGA DEL INGLÉS","C"
"05","05543","05543009","Antioquia","PEQUE","EL AGRIO","C"
"05","05543","05543010","Antioquia","PEQUE","JERIGUA","C"
"05","05576","05576000","Antioquia","PUEBLORRICO","PUEBLORRICO","CM"
"05","05579","05579000","Antioquia","PUERTO BERRÍO","PUERTO BERRÍO","CM"
"05","05579","05579001","Antioquia","PUERTO BERRÍO","PUERTO MURILLO","IPD"
"05","05579","05579002","Antioquia","PUERTO BERRÍO","VIRGINIAS","C"
"05","05579","05579003","Antioquia","PUERTO BERRÍO","CABAÑAS","CAS"
"05","05579","05579004","Antioquia","PUERTO BERRÍO","EL BRASIL","IPD"
"05","05579","05579005","Antioquia","PUERTO BERRÍO","CRISTALINA","IPD"
"05","05579","05579009","Antioquia","PUERTO BERRÍO","MALENA","CAS"
"05","05579","05579010","Antioquia","PUERTO BERRÍO","CALERA","CAS"
"05","05579","05579011","Antioquia","PUERTO BERRÍO","BODEGAS","CP"
"05","05579","05579012","Antioquia","PUERTO BERRÍO","DORADO-CALAMAR","CP"
"05","05579","05579013","Antioquia","PUERTO BERRÍO","LA CARLOTA","CP"
"05","05579","05579014","Antioquia","PUERTO BERRÍO","MINAS DEL VAPOR","CP"
"05","05579","05579015","Antioquia","PUERTO BERRÍO","SANTA MARTINA","CP"
"05","05585","05585000","Antioquia","PUERTO NARE","PUERTO NARE","CM"
"05","05585","05585001","Antioquia","PUERTO NARE","ARABIA","IPD"
"05","05585","05585002","Antioquia","PUERTO NARE","LOS DELIRIOS","IPM"
"05","05585","05585003","Antioquia","PUERTO NARE","LA SIERRA","C"
"05","05585","05585004","Antioquia","PUERTO NARE","LA UNIÓN","C"
"05","05585","05585006","Antioquia","PUERTO NARE","LA PESCA","C"
"05","05585","05585007","Antioquia","PUERTO NARE","EL DELIRIO","IPD"
"05","05585","05585008","Antioquia","PUERTO NARE","LAS ANGELITAS","CP"
"05","05591","05591000","Antioquia","PUERTO TRIUNFO","PUERTO TRIUNFO","CM"
"05","05591","05591002","Antioquia","PUERTO TRIUNFO","PUERTO PERALES NUEVO","C"
"05","05591","05591003","Antioquia","PUERTO TRIUNFO","ESTACIÓN COCORNÁ","C"
"05","05591","05591004","Antioquia","PUERTO TRIUNFO","DORADAL","C"
"05","05591","05591005","Antioquia","PUERTO TRIUNFO","LA MERCEDES","C"
"05","05591","05591007","Antioquia","PUERTO TRIUNFO","ESTACIÓN PITA","CAS"
"05","05591","05591008","Antioquia","PUERTO TRIUNFO","LA FLORIDA TRES RANCHOS","CAS"
"05","05591","05591009","Antioquia","PUERTO TRIUNFO","SANTIAGO BERRIO","CAS"
"05","05604","05604000","Antioquia","REMEDIOS","REMEDIOS","CM"
"05","05604","05604001","Antioquia","REMEDIOS","LA CRUZADA","C"
"05","05604","05604003","Antioquia","REMEDIOS","SANTA ISABEL","C"
"05","05604","05604005","Antioquia","REMEDIOS","OTÚ","CAS"
"05","05604","05604007","Antioquia","REMEDIOS","CAÑAVERAL","CAS"
"05","05604","05604008","Antioquia","REMEDIOS","MARTANA","CAS"
"05","05604","05604009","Antioquia","REMEDIOS","RÍO BAGRE","CAS"
"05","05607","05607000","Antioquia","RETIRO","RETIRO","CM"
"05","05607","05607003","Antioquia","RETIRO","ALTO DE CARRIZALES","CAS"
"05","05607","05607004","Antioquia","RETIRO","SAN DIEGO","CAS"
"05","05607","05607005","Antioquia","RETIRO","EL CHUSCAL","CAS"
"05","05607","05607006","Antioquia","RETIRO","LEJOS DEL NIDO","CAS"
"05","05607","05607007","Antioquia","RETIRO","LOS SALADOS","CAS"
"05","05607","05607008","Antioquia","RETIRO","SANTA ELENA","CAS"
"05","05607","05607009","Antioquia","RETIRO","EL PORTENTO","CP"
"05","05607","05607011","Antioquia","RETIRO","LA LORENA","CP"
"05","05607","05607012","Antioquia","RETIRO","MARTÍN PESCADOR","CP"
"05","05615","05615000","Antioquia","RIONEGRO","RIONEGRO","CM"
"05","05615","05615010","Antioquia","RIONEGRO","AEROPUERTO","IPD"
"05","05615","05615017","Antioquia","RIONEGRO","LA PLAYA","CP"
"05","05615","05615018","Antioquia","RIONEGRO","LOS PEÑOLES","CP"
"05","05628","05628000","Antioquia","SABANALARGA","SABANALARGA","CM"
"05","05628","05628001","Antioquia","SABANALARGA","EL JUNCO","IPD"
"05","05628","05628002","Antioquia","SABANALARGA","EL ORO","C"
"05","05628","05628004","Antioquia","SABANALARGA","EL SOCORRO","IPD"
"05","05628","05628007","Antioquia","SABANALARGA","MEMBRILLAL","CP"
"05","05628","05628008","Antioquia","SABANALARGA","PENDIENTE","CP"
"05","05628","05628009","Antioquia","SABANALARGA","REMARTÍN","CP"
"05","05631","05631000","Antioquia","SABANETA","SABANETA","CM"
"05","05631","05631001","Antioquia","SABANETA","MARÍA AUXILIADORA","CP"
"05","05631","05631002","Antioquia","SABANETA","CAÑAVERALEJO","CP"
"05","05631","05631006","Antioquia","SABANETA","SAN ISIDRO","CP"
"05","05631","05631007","Antioquia","SABANETA","LA INMACULADA","CP"
"05","05631","05631008","Antioquia","SABANETA","PAN DE AZÚCAR","CP"
"05","05631","05631009","Antioquia","SABANETA","LA DOCTORA","CP"
"05","05631","05631010","Antioquia","SABANETA","LAS LOMITAS","CP"
"05","05631","05631011","Antioquia","SABANETA","LAS BRISAS","CP"
"05","05631","05631012","Antioquia","SABANETA","LOMA DEL TABURETE PARTE BAJA","CP"
"05","05631","05631013","Antioquia","SABANETA","LOS HENAO","CP"
"05","05631","05631014","Antioquia","SABANETA","PLAYAS PLACER","CP"
"05","05642","05642000","Antioquia","SALGAR","SALGAR","CM"
"05","05642","05642001","Antioquia","SALGAR","EL CONCILIO","C"
"05","05642","05642002","Antioquia","SALGAR","LA CÁMARA","C"
"05","05642","05642003","Antioquia","SALGAR","LA MARGARITA","IPD"
"05","05642","05642004","Antioquia","SALGAR","LA SIBERIA","IPD"
"05","05642","05642005","Antioquia","SALGAR","LA TABORDA","CAS"
"05","05642","05642007","Antioquia","SALGAR","EL JUNCO","CAS"
"05","05642","05642010","Antioquia","SALGAR","PEÑALISA","IPD"
"05","05642","05642011","Antioquia","SALGAR","LA GULUNGA","IPD"
"05","05647","05647000","Antioquia","SAN ANDRÉS DE CUERQUÍA","SAN ANDRÉS DE CUERQUÍA","CM"
"05","05649","05649000","Antioquia","SAN CARLOS","SAN CARLOS","CM"
"05","05649","05649001","Antioquia","SAN CARLOS","EL JORDÁN","C"
"05","05649","05649002","Antioquia","SAN CARLOS","SAMANÁ","C"
"05","05649","05649005","Antioquia","SAN CARLOS","PUERTO GARZA","C"
"05","05649","05649012","Antioquia","SAN CARLOS","DOS QUEBRADAS","CAS"
"05","05649","05649013","Antioquia","SAN CARLOS","LA HONDITA","CAS"
"05","05649","05649014","Antioquia","SAN CARLOS","VALLEJUELO","CAS"
"05","05649","05649015","Antioquia","SAN CARLOS","EL PORVENIR","CP"
"05","05652","05652000","Antioquia","SAN FRANCISCO","SAN FRANCISCO","CM"
"05","05652","05652001","Antioquia","SAN FRANCISCO","AQUITANIA","C"
"05","05656","05656000","Antioquia","SAN JERÓNIMO","SAN JERÓNIMO","CM"
"05","05656","05656001","Antioquia","SAN JERÓNIMO","LOS CEDROS","IPD"
"05","05656","05656002","Antioquia","SAN JERÓNIMO","LLANOS DE SAN JUAN","IPD"
"05","05656","05656004","Antioquia","SAN JERÓNIMO","LLANOS DE AGUIRRE","IPD"
"05","05656","05656006","Antioquia","SAN JERÓNIMO","MESTIZAL","CAS"
"05","05656","05656007","Antioquia","SAN JERÓNIMO","POLEAL","IPD"
"05","05656","05656009","Antioquia","SAN JERÓNIMO","BUENOS AIRES PARTE ALTA","CP"
"05","05656","05656010","Antioquia","SAN JERÓNIMO","EL CALVARIO","CP"
"05","05656","05656011","Antioquia","SAN JERÓNIMO","EL POMAR","CP"
"05","05656","05656012","Antioquia","SAN JERÓNIMO","LA CIÉNAGA","CP"
"05","05656","05656013","Antioquia","SAN JERÓNIMO","LA PALMA","CP"
"05","05656","05656014","Antioquia","SAN JERÓNIMO","QUIMBAYO","CP"
"05","05656","05656015","Antioquia","SAN JERÓNIMO","VELIGUARÍN","CP"
"05","05658","05658000","Antioquia","SAN JOSÉ DE LA MONTAÑA","SAN JOSÉ DE LA MONTAÑA","CM"
"05","05659","05659000","Antioquia","SAN JUAN DE URABÁ","SAN JUAN DE URABÁ","CM"
"05","05659","05659001","Antioquia","SAN JUAN DE URABÁ","DAMAQUIEL","C"
"05","05659","05659002","Antioquia","SAN JUAN DE URABÁ","SAN JUANCITO","C"
"05","05659","05659003","Antioquia","SAN JUAN DE URABÁ","UVEROS","C"
"05","05659","05659004","Antioquia","SAN JUAN DE URABÁ","SIETE VUELTAS","C"
"05","05659","05659005","Antioquia","SAN JUAN DE URABÁ","SAN NICOLÁS DEL RÍO","C"
"05","05660","05660000","Antioquia","SAN LUIS","SAN LUIS","CM"
"05","05660","05660001","Antioquia","SAN LUIS","EL SILENCIO","IPM"
"05","05660","05660006","Antioquia","SAN LUIS","EL PRODIGIO","C"
"05","05660","05660007","Antioquia","SAN LUIS","BUENOS AIRES","C"
"05","05660","05660008","Antioquia","SAN LUIS","ALTA VISTA","IPM"
"05","05660","05660010","Antioquia","SAN LUIS","SALAMBRINA","IPD"
"05","05660","05660011","Antioquia","SAN LUIS","MONTELORO (LA JOSEFINA)","C"
"05","05660","05660012","Antioquia","SAN LUIS","LA TEBAIDA","C"
"05","05660","05660013","Antioquia","SAN LUIS","SOPETRÁN","C"
"05","05664","05664000","Antioquia","SAN PEDRO DE LOS MILAGROS","SAN PEDRO DE LOS MILAGROS","CM"
"05","05664","05664001","Antioquia","SAN PEDRO DE LOS MILAGROS","LA CUCHILLA","CAS"
"05","05664","05664002","Antioquia","SAN PEDRO DE LOS MILAGROS","LA PALMA","IPM"
"05","05664","05664004","Antioquia","SAN PEDRO DE LOS MILAGROS","EL ESPINAL","IPD"
"05","05664","05664005","Antioquia","SAN PEDRO DE LOS MILAGROS","OVEJAS","C"
"05","05664","05664006","Antioquia","SAN PEDRO DE LOS MILAGROS","LA LANA","IPM"
"05","05664","05664007","Antioquia","SAN PEDRO DE LOS MILAGROS","PANTANILLO","IPM"
"05","05664","05664008","Antioquia","SAN PEDRO DE LOS MILAGROS","RÍO CHICO","IPM"
"05","05665","05665000","Antioquia","SAN PEDRO DE URABÁ","SAN PEDRO DE URABÁ","CM"
"05","05665","05665002","Antioquia","SAN PEDRO DE URABÁ","SANTA CATALINA","C"
"05","05665","05665003","Antioquia","SAN PEDRO DE URABÁ","ARENAS MONAS","CP"
"05","05665","05665004","Antioquia","SAN PEDRO DE URABÁ","ZAPINDONGA","C"
"05","05665","05665008","Antioquia","SAN PEDRO DE URABÁ","EL TOMATE","C"
"05","05667","05667000","Antioquia","SAN RAFAEL","SAN RAFAEL","CM"
"05","05667","05667002","Antioquia","SAN RAFAEL","EL BIZCOCHO","IPD"
"05","05670","05670000","Antioquia","SAN ROQUE","SAN ROQUE","CM"
"05","05670","05670001","Antioquia","SAN ROQUE","CRISTALES","C"
"05","05670","05670002","Antioquia","SAN ROQUE","PROVIDENCIA","C"
"05","05670","05670003","Antioquia","SAN ROQUE","SAN JOSÉ DEL NUS","C"
"05","05674","05674000","Antioquia","SAN VICENTE FERRER","SAN VICENTE","CM"
"05","05674","05674001","Antioquia","SAN VICENTE FERRER","CORRIENTES","C"
"05","05679","05679000","Antioquia","SANTA BÁRBARA","SANTA BÁRBARA","CM"
"05","05679","05679001","Antioquia","SANTA BÁRBARA","DAMASCO","C"
"05","05679","05679004","Antioquia","SANTA BÁRBARA","VERSALLES","C"
"05","05679","05679009","Antioquia","SANTA BÁRBARA","YARUMALITO","CAS"
"05","05686","05686000","Antioquia","SANTA ROSA DE OSOS","SANTA ROSA DE OSOS","CM"
"05","05686","05686001","Antioquia","SANTA ROSA DE OSOS","ARAGÓN","C"
"05","05686","05686003","Antioquia","SANTA ROSA DE OSOS","HOYO RICO","C"
"05","05686","05686004","Antioquia","SANTA ROSA DE OSOS","SAN ISIDRO","C"
"05","05686","05686006","Antioquia","SANTA ROSA DE OSOS","SAN PABLO","C"
"05","05686","05686008","Antioquia","SANTA ROSA DE OSOS","RÍO GRANDE","C"
"05","05686","05686010","Antioquia","SANTA ROSA DE OSOS","EL CANEY","IPD"
"05","05686","05686012","Antioquia","SANTA ROSA DE OSOS","EL CHAQUIRO","CP"
"05","05686","05686013","Antioquia","SANTA ROSA DE OSOS","LA CEJITA","CP"
"05","05686","05686014","Antioquia","SANTA ROSA DE OSOS","MALAMBO","CP"
"05","05690","05690000","Antioquia","SANTO DOMINGO","SANTO DOMINGO","CM"
"05","05690","05690001","Antioquia","SANTO DOMINGO","BOTERO","C"
"05","05690","05690002","Antioquia","SANTO DOMINGO","EL LIMÓN","CAS"
"05","05690","05690003","Antioquia","SANTO DOMINGO","PORCECITO","C"
"05","05690","05690004","Antioquia","SANTO DOMINGO","SANTIAGO","C"
"05","05690","05690005","Antioquia","SANTO DOMINGO","VERSALLES","C"
"05","05690","05690008","Antioquia","SANTO DOMINGO","LA QUIEBRA","CAS"
"05","05697","05697000","Antioquia","EL SANTUARIO","EL SANTUARIO","CM"
"05","05736","05736000","Antioquia","SEGOVIA","SEGOVIA","CM"
